,_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Name_Name_jac_qgm_3_qgm_3,Name_Name_cos_dlm_dc0_dlm_dc0,Name_Name_jac_dlm_dc0_dlm_dc0,Name_Name_mel,Name_Name_lev_dist,Name_Name_lev_sim,Name_Name_nmw,Name_Name_sw,Country_Country_jac_qgm_3_qgm_3,Country_Country_cos_dlm_dc0_dlm_dc0,Country_Country_jac_dlm_dc0_dlm_dc0,Country_Country_mel,Country_Country_lev_dist,Country_Country_lev_sim,Country_Country_nmw,Country_Country_sw,Industry_Industry_jac_qgm_3_qgm_3,Industry_Industry_cos_dlm_dc0_dlm_dc0,Industry_Industry_jac_dlm_dc0_dlm_dc0,Industry_Industry_mel,Industry_Industry_lev_dist,Industry_Industry_lev_sim,Industry_Industry_nmw,Industry_Industry_sw,MarketValue_ratio,is_match,predicted
1181,25856,2367,2849,0.0,0.8308178308178308,3.0,0.25,0.5263157894736842,0.8164965809277259,0.6666666666666666,0.9333333333333333,5.0,0.6666666666666667,5.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03125,0.0,0.0,0.5815412186379928,28.0,0.09677419354838712,2.0,5.0,0.7703819634601795,0,1
1182,25884,3091,2854,0.0,0.923325784535749,4.0,0.0,0.5526315789473685,0.7745966692414834,0.6,0.92,14.0,0.6,7.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5040322580645161,26.0,0.16129032258064513,-3.0,4.0,0.8056539601719428,0,1
1183,25947,1816,2862,0.0,0.6345213137665968,3.0,0.25,0.6666666666666666,0.40824829046386296,0.25,0.95,6.0,0.75,12.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.024390243902439025,0.0,0.0,0.5851851851851851,17.0,0.15000000000000002,0.0,5.0,0.8530554949911795,0,1
1184,26085,2202,2869,0.0,0.7675148135238758,3.0,0.25,0.38461538461538464,0.8164965809277259,0.6666666666666666,0.890909090909091,12.0,0.4545454545454546,-2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.3333333333333333,0.2886751345948129,0.16666666666666666,0.5893772893772894,15.0,0.4642857142857143,5.0,11.0,0.8793733255015401,0,1
1185,26086,2895,2869,0.0,0.9910189982728843,2.0,0.5,0.2413793103448276,0.40824829046386296,0.25,0.8036363636363637,15.0,0.31818181818181823,-5.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4875,18.0,0.09999999999999998,-2.0,2.0,0.4865135964047248,0,0
1186,26087,2202,2870,0.0,0.7672473867595819,3.0,0.25,0.3181818181818182,0.40824829046386296,0.25,0.8333333333333334,8.0,0.4666666666666667,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.37987012987012986,26.0,0.0714285714285714,-4.0,2.0,1.6033313538388099,0,0
1187,26088,2895,2870,0.0,0.9913644214162349,2.0,0.5,0.5263157894736842,0.8164965809277259,0.6666666666666666,0.9333333333333333,5.0,0.6666666666666667,5.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4753787878787879,18.0,0.18181818181818177,-2.0,3.0,0.8870436259135878,0,1
1188,26213,2726,2889,0.0,0.9435790931118034,3.0,0.25,0.375,0.0,0.0,0.9,6.0,0.5,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.48235294117647065,30.0,0.11764705882352944,-20.0,2.0,0.9394148278566239,0,1
1189,26239,2375,2892,0.0,0.8212309820193637,3.0,0.25,0.15,0.2581988897471611,0.14285714285714285,0.7924387513990797,30.0,0.3023255813953488,-8.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.19047619047619047,0.2886751345948129,0.16666666666666666,0.6183229813664597,20.0,0.16666666666666663,2.0,9.0,183.7404572313929,0,0
1190,26264,2375,2893,0.0,0.8209471137227791,3.0,0.25,0.1875,0.2886751345948129,0.16666666666666666,0.7845989304812835,21.0,0.38235294117647056,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.35479797979797983,22.0,0.08333333333333337,-11.0,1.0,12.50230131138883,0,0
1191,26296,2375,2894,0.0,0.8206634416033172,3.0,0.25,0.21428571428571427,0.33333333333333337,0.2,0.8107012987012987,14.0,0.43999999999999995,7.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.35479797979797983,22.0,0.08333333333333337,-11.0,1.0,42.10173004517134,0,0
1192,26328,2375,2895,0.0,0.8203799654576857,2.0,0.5,0.225,0.33333333333333337,0.2,0.8347261434217956,12.0,0.4782608695652174,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.016666666666666666,0.0,0.0,0.48385225885225885,30.0,0.1428571428571429,-6.0,5.0,2.794734017650787,0,0
1193,26363,2375,2896,0.0,0.8200966850828729,3.0,0.25,0.21951219512195122,0.33333333333333337,0.2,0.8296536796536798,12.0,0.5,10.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4873737373737373,18.0,0.25,-7.0,3.0,13.859433658525273,0,0
1194,26395,2375,2897,0.0,0.8198136002761478,3.0,0.25,0.21428571428571427,0.33333333333333337,0.2,0.7998119122257054,16.0,0.4482758620689655,6.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.35479797979797983,22.0,0.08333333333333337,-11.0,1.0,23.248923395301702,0,0
1195,26428,2375,2898,0.0,0.8195307108350587,3.0,0.25,0.21428571428571427,0.2886751345948129,0.16666666666666666,0.824987012987013,14.0,0.43999999999999995,8.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.06666666666666667,0.0,0.0,0.6655555555555556,19.0,0.20833333333333337,1.0,3.0,2.1621934885739265,0,0
1196,26480,2375,2899,0.0,0.8192480165574336,3.0,0.25,0.1956521739130435,0.2886751345948129,0.16666666666666666,0.8325846702317291,18.0,0.4,4.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.44408831908831914,23.0,0.11538461538461542,0.0,2.0,4.346978237201213,0,0
1197,26524,2375,2900,0.0,0.8189655172413793,3.0,0.25,0.1956521739130435,0.2886751345948129,0.16666666666666666,0.8325846702317291,18.0,0.4,4.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.44408831908831914,23.0,0.11538461538461542,0.0,2.0,199.2508169283494,0,0
1198,26573,2375,2901,0.0,0.818683212685281,3.0,0.25,0.19148936170212766,0.2886751345948129,0.16666666666666666,0.8049303519061584,19.0,0.3870967741935484,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03636363636363636,0.0,0.0,0.5339354132457581,24.0,0.1724137931034483,0.0,5.0,3.7752784904106904,0,0
1199,26597,2375,2902,0.0,0.8184011026878015,3.0,0.25,0.2,0.33333333333333337,0.2,0.7998044965786901,18.0,0.4193548387096774,4.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0784313725490196,0.0,0.0,0.4953703703703704,20.0,0.2592592592592593,3.0,6.0,10.164602063651333,0,0
1200,26634,2375,2903,0.0,0.8181191870478814,3.0,0.25,0.20930232558139536,0.33333333333333337,0.2,0.8131452455590387,16.0,0.4482758620689655,6.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1346153846153846,0.0,0.0,0.47274212715389186,30.0,0.11764705882352944,-6.0,7.0,312.5061943699414,0,0
1201,26667,2375,2904,0.0,0.8178374655647382,3.0,0.25,0.1956521739130435,0.33333333333333337,0.2,0.7790584415584416,19.0,0.40625,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4711538461538461,33.0,0.15384615384615385,-9.0,3.0,2.6081972217673832,0,0
1202,26699,2375,2905,0.0,0.8175559380378657,2.0,0.5,0.6875,0.5773502691896258,0.4,0.9571428571428571,6.0,0.7857142857142857,16.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5407407407407407,20.0,0.16666666666666663,-3.0,4.0,0.7244860826852502,0,1
1203,26774,2375,2906,0.0,0.8172746042670337,3.0,0.25,0.1875,0.2886751345948129,0.16666666666666666,0.7967803030303031,21.0,0.34375,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.04,0.0,0.0,0.545,22.0,0.08333333333333337,2.0,3.0,15.478213853970615,0,0
1204,26811,2375,2907,0.0,0.8169934640522876,3.0,0.25,0.23809523809523808,0.33333333333333337,0.2,0.8131452455590387,17.0,0.4137931034482759,5.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.013333333333333334,0.20412414523193154,0.1111111111111111,0.5066919191919191,43.0,0.21818181818181814,-19.0,7.0,22.77720616101196,0,0
1205,26844,2375,2908,0.0,0.8167125171939478,3.0,0.25,0.23809523809523808,0.33333333333333337,0.2,0.8131452455590387,17.0,0.4137931034482759,5.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.013333333333333334,0.20412414523193154,0.1111111111111111,0.5066919191919191,43.0,0.21818181818181814,-19.0,7.0,11.461141954219746,0,0
1206,26903,2375,2909,0.0,0.8164317634926092,3.0,0.25,0.20930232558139536,0.33333333333333337,0.2,0.8372814685314685,15.0,0.42307692307692313,7.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03636363636363636,0.0,0.0,0.5339354132457581,24.0,0.1724137931034483,0.0,5.0,1.7127540209642216,0,0
1207,26925,2375,2910,0.0,0.8161512027491409,3.0,0.25,0.1956521739130435,0.2886751345948129,0.16666666666666666,0.806478578892372,18.0,0.3793103448275862,4.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5244708994708994,20.0,0.16666666666666663,-6.0,3.0,272.42478512413345,0,0
1208,26993,2375,2911,0.0,0.8158708347646857,3.0,0.25,0.18,0.2581988897471611,0.14285714285714285,0.793939393939394,20.0,0.3939393939393939,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5244708994708994,20.0,0.16666666666666663,-6.0,3.0,9.944165859140131,0,0
1209,27015,1171,2912,0.0,0.4021291208791209,4.0,0.0,0.7567567567567568,0.8660254037844387,0.75,0.9696969696969697,5.0,0.8484848484848485,23.0,28.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.10638297872340426,0.0,0.0,0.543123543123543,22.0,0.15384615384615385,0.0,6.0,0.6941772186534507,0,1
1210,27056,2235,2913,0.0,0.7672502574665294,3.0,0.25,0.30434782608695654,0.0,0.0,0.7648484848484849,22.0,0.44999999999999996,0.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.021739130434782608,0.0,0.0,0.5275784157363105,19.0,0.20833333333333337,0.0,5.0,16.89938564813423,0,0
1211,27197,207,2922,0.0,0.07084188911704314,3.0,0.25,0.30434782608695654,0.7071067811865475,0.5,0.8736842105263157,12.0,0.368421052631579,-5.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.07894736842105263,0.0,0.0,0.5588235294117647,28.0,0.17647058823529416,-22.0,5.0,1.047660186784499,0,1
1212,27235,2235,2924,0.0,0.7643638850889193,3.0,0.25,0.6285714285714286,0.8164965809277259,0.6666666666666666,0.9294117647058824,12.0,0.6470588235294117,10.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5382996632996633,20.0,0.16666666666666663,-2.0,3.0,0.4237869937827661,0,1
1213,27276,923,2928,0.0,0.3152322404371585,2.0,0.5,0.15789473684210525,0.7071067811865475,0.5,0.8133333333333334,12.0,0.19999999999999996,-9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.28,0.40824829046386296,0.25,0.6429920116194626,29.0,0.1470588235294118,-4.0,16.0,0.7263989545940469,0,1
1214,27280,1091,2932,0.0,0.3721009549795361,4.0,0.0,0.375,0.0,0.0,0.9,6.0,0.5,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.5405405405405406,0.6666666666666667,0.5,0.8262108262108262,14.0,0.4814814814814815,12.0,12.0,0.9747227404413891,0,1
1215,27282,917,2939,0.0,0.31201088805716226,3.0,0.25,0.375,0.0,0.0,0.9,6.0,0.5,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.06521739130434782,0.0,0.0,0.5376984126984127,21.0,0.125,0.0,5.0,0.6173213448305284,0,1
1216,27283,904,2940,0.0,0.3074829931972789,3.0,0.25,0.2,0.0,0.0,0.7826923076923076,7.0,0.46153846153846156,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.3103448275862069,0.4999999999999999,0.3333333333333333,0.7040998217468806,8.0,0.5294117647058824,9.0,9.0,0.4686719639001879,0,1
1217,27284,1896,2941,0.0,0.6446786807208433,4.0,0.0,0.4117647058823529,0.0,0.0,0.9076923076923077,6.0,0.5384615384615384,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.49474747474747477,26.0,0.21212121212121215,-1.0,4.0,0.6460320208088026,0,1
1218,27291,2704,2950,0.0,0.9166101694915254,3.0,0.25,0.05970149253731343,0.24999999999999994,0.1111111111111111,0.6669685359340531,50.0,0.13793103448275867,-39.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1219,27293,1842,2950,0.0,0.6244067796610169,4.0,0.0,0.136986301369863,0.35355339059327373,0.2,0.6838380809595204,42.0,0.27586206896551724,-19.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1220,27295,2997,2950,0.0,0.9843176509843177,2.0,0.5,0.14705882352941177,0.40824829046386296,0.2222222222222222,0.6422988505747127,45.0,0.22413793103448276,-27.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,116.33611248567642,0,0
1221,27298,1433,2950,0.0,0.4857627118644068,4.0,0.0,0.05263157894736842,0.20412414523193148,0.1,0.622463054187192,48.0,0.1724137931034483,-28.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,49.20703136218476,0,0
1222,27310,2704,2959,0.0,0.9138222372423116,3.0,0.25,0.1,0.35355339059327373,0.2,0.73269144648455,22.0,0.24137931034482762,-11.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.47380952380952374,30.0,0.1428571428571429,-21.0,2.0,68.89255145338487,0,0
1223,27312,1842,2959,0.0,0.6225076039202433,4.0,0.0,0.07692307692307693,0.25,0.14285714285714285,0.7565448045208165,21.0,0.27586206896551724,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.014705882352941176,0.0,0.0,0.5169642857142857,29.0,0.17142857142857137,2.0,3.0,68.89255145338487,0,0
1224,27314,2997,2959,0.0,0.9873206539873206,2.0,0.5,0.10869565217391304,0.2886751345948129,0.16666666666666666,0.7400766283524904,20.0,0.31034482758620685,-2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.016129032258064516,0.0,0.0,0.5129426129426129,29.0,0.17142857142857137,-3.0,4.0,82.41412387595238,0,0
1225,27317,1433,2959,0.0,0.48428523149712743,4.0,0.0,0.08163265306122448,0.2886751345948129,0.16666666666666666,0.7735013262599469,19.0,0.3448275862068966,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5285714285714286,32.0,0.08571428571428574,-26.0,2.0,34.858946990774456,0,0
1226,27329,1433,2960,0.0,0.48412162162162165,4.0,0.0,0.06896551724137931,0.2182178902359924,0.1111111111111111,0.7377272727272728,29.0,0.275,-9.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,14.203456326511619,0,0
1227,27330,2704,2960,0.0,0.9135135135135135,3.0,0.25,0.08163265306122448,0.26726124191242434,0.125,0.7354545454545455,32.0,0.19999999999999996,-21.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1228,27339,1842,2960,0.0,0.6222972972972973,4.0,0.0,0.08333333333333333,0.1889822365046136,0.1,0.7681202046035805,26.0,0.35,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1229,27340,2997,2960,0.0,0.9876543209876543,2.0,0.5,0.07142857142857142,0.2182178902359924,0.1111111111111111,0.735,30.0,0.25,-12.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,33.58005649079424,0,1
1230,27350,2704,2961,0.0,0.9132049983113812,3.0,0.25,0.15151515151515152,0.35355339059327373,0.2,0.7881422924901186,18.0,0.21739130434782605,-7.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.3277777777777778,18.0,0.09999999999999998,-9.0,2.0,68.89255145338487,0,0
1231,27352,1842,2961,0.0,0.6220871327254306,4.0,0.0,0.13636363636363635,0.25,0.14285714285714285,0.779192546583851,17.0,0.26086956521739135,5.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4948863636363637,28.0,0.125,-8.0,3.0,68.89255145338487,0,0
1232,27354,2997,2961,0.0,0.987987987987988,2.0,0.5,0.125,0.2886751345948129,0.16666666666666666,0.7633289415898111,17.0,0.26086956521739135,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.02040816326530612,0.25,0.14285714285714285,0.5628205128205127,21.0,0.1923076923076923,-1.0,4.0,2111.5821651433025,0,0
1233,27357,1433,2961,0.0,0.48395812225599455,4.0,0.0,0.09302325581395349,0.2886751345948129,0.16666666666666666,0.751106719367589,16.0,0.30434782608695654,4.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4055555555555556,19.0,0.050000000000000044,-13.0,1.0,893.1421860673698,0,0
1234,27363,2704,2962,0.0,0.912896691424713,3.0,0.25,0.0847457627118644,0.2886751345948129,0.14285714285714285,0.782634508348794,40.0,0.18367346938775508,-29.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03333333333333333,0.0,0.0,0.6111111111111112,15.0,0.16666666666666663,-8.0,4.0,68.89255145338487,0,0
1235,27367,1433,2962,0.0,0.4837947332883187,4.0,0.0,0.08955223880597014,0.23570226039551587,0.125,0.7512244897959184,37.0,0.24489795918367352,-17.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.48148148148148145,15.0,0.16666666666666663,-9.0,2.0,12.153975398187047,0,0
1236,27378,1842,2962,0.0,0.6218771100607697,3.0,0.25,0.07042253521126761,0.20412414523193154,0.1111111111111111,0.7525079597056213,38.0,0.22448979591836737,-15.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4270833333333333,27.0,0.15625,-9.0,3.0,68.89255145338487,0,0
1237,27379,2997,2962,0.0,0.9883216549883217,2.0,0.5,0.05970149253731343,0.23570226039551587,0.125,0.7125747268604412,41.0,0.16326530612244894,-23.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.48005698005698005,22.0,0.15384615384615385,-4.0,3.0,28.734638321592378,0,0
1238,27387,2704,2963,0.0,0.912588592642592,3.0,0.25,0.10256410256410256,0.31622776601683794,0.16666666666666666,0.7525974025974026,20.0,0.2857142857142857,-9.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1239,27389,1842,2963,0.0,0.6216672291596355,4.0,0.0,0.1,0.22360679774997896,0.125,0.7775776397515528,18.0,0.3571428571428571,5.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1240,27391,2997,2963,0.0,0.9886553219886554,2.0,0.5,0.08695652173913043,0.2581988897471611,0.14285714285714285,0.7325396825396826,21.0,0.25,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,31.80907050071171,0,1
1241,27394,1433,2963,0.0,0.48363145460681745,3.0,0.25,0.08333333333333333,0.2581988897471611,0.14285714285714285,0.7885714285714286,18.0,0.3571428571428571,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,13.454377117192927,0,1
1242,27401,2704,2964,0.0,0.9122807017543859,2.0,0.5,0.13157894736842105,0.31622776601683794,0.16666666666666666,0.7834776334776336,19.0,0.3214285714285714,-8.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1243,27403,1842,2964,0.0,0.6214574898785425,4.0,0.0,0.1,0.22360679774997896,0.125,0.7909109730848861,19.0,0.3214285714285714,4.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1244,27405,2997,2964,0.0,0.988988988988989,2.0,0.5,0.08695652173913043,0.2581988897471611,0.14285714285714285,0.7085317460317461,22.0,0.2142857142857143,-4.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,109.50917946105474,0,1
1245,27408,1433,2964,0.0,0.48346828609986503,4.0,0.0,0.08333333333333333,0.2581988897471611,0.14285714285714285,0.7514285714285714,20.0,0.2857142857142857,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,46.31942320447315,0,1
1246,27411,1433,2965,0.0,0.4833052276559865,4.0,0.0,0.07692307692307693,0.2886751345948129,0.16666666666666666,0.7025,24.0,0.25,-4.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,3.01310528773996,0,0
1247,27423,2997,2965,0.0,0.9893226559893227,2.0,0.5,0.10204081632653061,0.2886751345948129,0.16666666666666666,0.75,23.0,0.28125,-5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,7.123635504560927,0,1
1248,27427,2704,2965,0.0,0.911973018549747,3.0,0.25,0.14634146341463414,0.35355339059327373,0.2,0.7976641414141414,23.0,0.28125,-12.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1249,27428,1842,2965,0.0,0.6212478920741991,4.0,0.0,0.11320754716981132,0.25,0.14285714285714285,0.7641847826086957,21.0,0.34375,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
1250,27436,1555,2966,0.0,0.5242751180040459,4.0,0.0,0.06557377049180328,0.2182178902359924,0.1111111111111111,0.7584968223266096,39.0,0.17021276595744683,-25.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.025,0.0,0.0,0.4236714975845411,19.0,0.17391304347826086,-4.0,3.0,0.5364924933789919,0,0
1251,27437,2046,2966,0.0,0.6898179366149697,2.0,0.5,0.07142857142857142,0.1889822365046136,0.1,0.7488179669030732,33.0,0.2978723404255319,-9.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.020833333333333332,0.0,0.0,0.5144927536231884,19.0,0.17391304347826086,3.0,4.0,1.7041526260273858,0,0
1252,27454,2704,2967,0.0,0.9113582743511965,3.0,0.25,0.15384615384615385,0.40824829046386296,0.25,0.8146212121212122,8.0,0.4666666666666667,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.358974358974359,35.0,0.10256410256410253,-26.0,2.0,68.89255145338487,0,0
1253,27456,1842,2967,0.0,0.6208291203235592,4.0,0.0,0.13513513513513514,0.2886751345948129,0.16666666666666666,0.8002898550724638,14.0,0.3913043478260869,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.014925373134328358,0.0,0.0,0.4909188034188034,30.0,0.23076923076923073,1.0,7.0,68.89255145338487,0,0
1254,27458,2997,2967,0.0,0.98998998998999,1.0,0.75,0.12121212121212122,0.33333333333333337,0.2,0.7282539682539683,13.0,0.2777777777777778,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03333333333333333,0.0,0.0,0.4982905982905983,30.0,0.23076923076923073,-4.0,6.0,3.781848441214549,0,0
1255,27461,1433,2967,0.0,0.482979440512302,4.0,0.0,0.14705882352941177,0.33333333333333337,0.2,0.7366666666666667,13.0,0.35,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4615384615384615,36.0,0.07692307692307687,-30.0,2.0,1.5996196785137213,0,0
